,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
1567,1567,7.77477E+12,Enduroline EX110GEL Deep Cycle Gel Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:14:58+01:00,1337,,29000,FALSE,ENDUROLINE76,0,0,0,[]
1568,1568,7.77477E+12,Enduroline 250 EFB Start Stop Car Battery 95Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:32+01:00,740,,22000,FALSE,ENDUROLINE60,0,0,0,[]
1569,1569,7.77477E+12,Enduroline 404 6V Classic Car Battery 77Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:33+01:00,846,,12000,FALSE,ENDUROLINE61,0,0,0,[]
1570,1570,7.77477E+12,Enduroline EXV105EFB Leisure Battery 95Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:07+01:00,896,,27000,FALSE,ENDUROLINE81,0,0,0,[]
1571,1571,7.77477E+12,Enduroline 85B24LS Tesla Model 3 Auxiliary Battery 12V 45Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:39+01:00,1107,,18000,FALSE,ENDUROLINE65,0,0,0,[]
1572,1572,7.77477E+12,Enduroline EXV110EFB Leisure Battery 100Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:13+01:00,897,,24000,FALSE,ENDUROLINE84,0,0,0,[]
1573,1573,7.77477E+12,Enduroline EC091 Auxiliary AGM Battery 9Ah 120A,Enduroline,Car Batteries,Battery,2022-07-15T10:14:45+01:00,141,,3060,FALSE,ENDUROLINE68,0,0,0,[]
1574,1574,7.77477E+12,Enduroline EC151 Auxiliary AGM Battery 15Ah 200A,Enduroline,Car Batteries,Battery,2022-07-15T10:14:48+01:00,325,,4700,FALSE,ENDUROLINE70,0,0,0,[]
1575,1575,7.77477E+12,Enduroline EC800 AGM Battery 50Ah 800A,Enduroline,Car Batteries,Battery,2022-07-15T10:14:50+01:00,974,,19000,FALSE,ENDUROLINE71,0,0,0,[]
1576,1576,7.77477E+12,Enduroline EXV115C Calcium Leisure Battery 120Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:17+01:00,595,,27000,FALSE,ENDUROLINE86,0,0,0,[]
1577,1577,7.77477E+12,Enduroline EXV115R Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:20+01:00,699,,24000,FALSE,ENDUROLINE88,0,0,0,[]
1578,1578,7.77477E+12,Enduroline HJ-S46B24L(S) Mitsubishi PHEV Auxiliary Battery 12V 45Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:51+01:00,1107,,17000,FALSE,ENDUROLINE72,0,0,0,[]
1579,1579,7.77477E+12,Enduroline YGD100860 Battery For Land Rover 12V 120Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:14:55+01:00,574,,29000,FALSE,ENDUROLINE74,0,0,0,[]
1580,1580,7.77477E+12,Enduroline EX110AGM AGM Leisure/Marine Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:14:56+01:00,880,,29000,FALSE,ENDUROLINE75,0,0,0,[]
1581,1581,7.77477E+12,Enduroline EX38GEL Deep Cycle Gel Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:15:00+01:00,758,,12000,FALSE,ENDUROLINE77,0,0,0,[]
1582,1582,7.77477E+12,Enduroline EX85AGM AGM Leisure Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:15:01+01:00,875,,20000,FALSE,ENDUROLINE78,0,0,0,[]
1583,1583,7.77477E+12,Enduroline EXV105 Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:05+01:00,550,,20000,FALSE,ENDUROLINE80,0,0,0,[]
1584,1584,7.77477E+12,Enduroline EXV270EFB Leisure Battery 240Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:34+01:00,2229,,62000,FALSE,ENDUROLINE96,0,0,0,[]
1585,1585,7.77477E+12,Enduroline EXV270 Heavy Duty Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:32+01:00,1615,,62000,FALSE,ENDUROLINE95,0,0,0,[]
1586,1586,7.77477E+12,Enduroline EXV50 Leisure Battery 53Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:36+01:00,359,,12000,FALSE,ENDUROLINE97,0,0,0,[]
1587,1587,7.77477E+12,Enduroline EXV70EFB Leisure Battery 60Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:42+01:00,408,,16500,FALSE,ENDUROLINE100,0,0,0,[]
1588,1588,7.77477E+12,Enduroline EXV115L Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:18+01:00,720,,24000,FALSE,ENDUROLINE87,0,0,0,[]
1589,1589,7.77477E+12,Enduroline EXV82EFB Leisure Battery 70Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:49+01:00,514,,20000,FALSE,ENDUROLINE104,0,0,0,[]
1590,1590,7.77477E+12,Enduroline EXV82AGM AGM Leisure Marine Battery 12V 70Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:47+01:00,647,656,19000,FALSE,ENDUROLINE103,5,1419,0,"['Needed smaller battery to fit under seat, so far holding it’s charge well', 'Great price compared to other suppliers.', 'So far so good.', 'Came fully charged, and fitted perfectly', 'They work perfectly so no complaints', 'Prompt delivery, very well packaged.', ""Bought for family's VW camper as a leisure battery"", 'Easy swap out for old battery in my van. Recharging well with solar panel', 'Works as expected. No problems installing. Car now works fine, starts first time even if left for a week.', 'Top quality service from ML performance, as always.', ""Can't complain at all. Product arrived swiftly, perfect condition. Would order from ML performance again."", 'Really recommend ML Performance. It takes 5 days to deliver that order to New Zealand.', 'Having ordered from yourself son many occasions, all of which have been a success, however on this occasion I shipped this product to my son in Basildon as a belated Xmas present a few weeks ago, which still has not been delivered by Fedex. They have apparently been several times but left no calling card to say they have been. My son has waited in on a Saturday al day but yet still no delivery. Azren at ML is trying to sort for me who is always helpful, so fingers crossed can be resolved this Saturday morning.', 'Quick Delivery From ML As Always', 'Great Service from ML performance they keep you updated throughout . Great company and great product', 'Great information on getting the right Battery, unlike amazon who sent the wrong battery the said it was not returnable.', 'Excellent customer service. Quick responses to queries. Highly recommended. Top banana', 'Still one of the best brands', 'German quality! Highly recommend!', 'This is an excellent product, I very highly recommend to anyone in need of a replacement battery.', 'Fast delivery to New Zealand. Installation takes 10 seconds with a special trick. Google it on youtube ""easy start stop instal for BMW F series with double sided tape""', 'Really decent quality product.', 'Very good competitive price', 'Delivery was very fast. Always a reliable, efficient and professional service from all at ML Performance! Many thanks!', 'My mechanic introduced me to this battery and I immediately noticed a significant reduction of noise and knock from my V8.', 'Outstanding support from ML Performance.', 'Excellent product and great delivery service by mlperformance easy to install and very good quality a must have.', 'Hi item very good , the front camera hole was a little bit tight in the centre of the two grills , apart from that excellent', 'Ordering was easy', 'Always reliable, whatever the circumstances']"
1591,1591,7.77477E+12,Enduroline EXV125 Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:22+01:00,1166,,28700,FALSE,ENDUROLINE89,0,0,0,[]
1592,1592,7.77477E+12,Enduroline EXV72 Leisure Battery 72Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:43+01:00,447,,18000,FALSE,ENDUROLINE101,0,0,0,[]
1593,1593,7.77477E+12,Enduroline EXV135 Calcium Marine and Leisure Battery,Enduroline,Car Batteries,Battery,2022-07-15T10:15:24+01:00,831,,27000,FALSE,ENDUROLINE90,0,0,0,[]
1594,1594,7.77477E+12,Enduroline EXV140 Leisure Battery 142Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:25+01:00,780,,35000,FALSE,ENDUROLINE91,0,0,0,[]
1595,1595,7.77477E+12,Enduroline EXV220EFB Leisure Battery 190Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:29+01:00,1828,,27000,FALSE,ENDUROLINE93,0,0,0,[]
1596,1596,7.77477E+12,Enduroline XV31MF Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:58+01:00,546,,25000,FALSE,ENDUROLINE109,0,0,0,[]
1597,1597,7.77477E+12,Enduroline EXV24MF Leisure Marine Battery 85Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:30+01:00,476,,18000,FALSE,ENDUROLINE94,,,,[]
1598,1598,7.77477E+12,Enduroline EXV90 Calcium Leisure Battery 12V,Enduroline,Car Batteries,Battery,2022-07-15T10:15:54+01:00,460,,18000,FALSE,ENDUROLINE107,0,0,0,[]
1599,1599,7.77477E+12,Enduroline 51913 BMW Advanced Motorcycle Battery 12V 20Ah (12V20P),Enduroline,Car Batteries,Battery,2022-07-15T10:16:01+01:00,284,,5600,FALSE,ENDUROLINE111,0,0,0,[]
1600,1600,7.77478E+12,Enduroline ECZ10S AGM Motorcycle Battery 9Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:05+01:00,242,,3060,FALSE,ENDUROLINE113,0,0,0,[]
1601,1601,7.77478E+12,Enduroline ECZ12S AGM Motorcycle Battery 11.6Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:06+01:00,242,,3060,FALSE,ENDUROLINE114,0,0,0,[]
1602,1602,7.77478E+12,Enduroline ECZ14S AGM Motorcycle Battery 11.8Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:08+01:00,262,,3060,FALSE,ENDUROLINE115,0,0,0,[]
1603,1603,7.77478E+12,Enduroline ECZ20-12 GEL Motorcycle Battery 21Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:10+01:00,438,,3060,FALSE,ENDUROLINE116,0,0,0,[]
1604,1604,7.77478E+12,Enduroline YT6B-3 Advanced Motorcycle Battery 12V 4Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:23+01:00,108,,1900,FALSE,ENDUROLINE123,0,0,0,[]
1605,1605,7.77477E+12,Enduroline LA105 AGM Leisure Battery 105Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:15:56+01:00,1116,,35000,FALSE,ENDUROLINE108,0,0,0,[]
1606,1606,7.77478E+12,Enduroline ENTX12-BS Advanced Motorcycle Battery 12V 12Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:24+01:00,178,,4130,FALSE,ENDUROLINE124,0,0,0,[]
1607,1607,7.77477E+12,Powerline XV85MF Leisure Battery 12V,Powerline,Car Batteries,Battery,2022-07-15T10:15:59+01:00,411,,21000,FALSE,POWERLINE110,0,0,0,[]
1608,1608,7.77478E+12,Enduroline ENTX5L-BS Advanced Motorcycle Battery 12V 5Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:32+01:00,90,92,1900,FALSE,ENDUROLINE127,5,1422,0,"['Fitted my bike perfectly', 'Fitted perfectly to a 15 plate Yamaha Delight', ""First class service - i wouldn't go anywhere else"", 'Took me literal minutes to fit - easy and quick!', 'Cheap and quick delivery, all i ask for', 'Excellent battery so far', 'My second time getting batteries from them, pleasant team to deal with', 'Quick delivery and pleasure to deal with always', 'Unbeatable quality.', 'Plenty of cranking power', 'There is never a problem with a Enduroline product.', 'Called Sarrah and she recommended this engine battery for my car. Tip top service from ML Performance!', 'Fitted well', 'Great price, product, delivery and communication', 'Powerful battery, excellent. Good bargain and prompt delivery.', 'Good quality', 'Absolute bargain!', 'Very good cleaning finish.', 'Ordered on Saturday night and was here by Monday! Mind blowing!! Keep up the brilliant work, and I will 100% be coming back :)', 'Great service from ML and the team.', 'Great quality product and easy to fit - used them before and never had a problem - good communication and excellent quick delivery - would buy again from ML Performance', 'Communication was always replied to and I was kept informed fully, \r\ndefinitely will use ml performance again thankyou', 'As always, thanks ML team!', 'These guys are brilliant, instant communication and fast delivery. Iâ€™ve bought a lot of things over the years and these guys are up there with the best. Will definitely be using ML Performance again!', 'Top notch product', 'Top quality service from ML performance, as always.', ""Can't complain at all. Product arrived swiftly, perfect condition. Would order from ML performance again."", 'Service was good ,quick delivery.', 'What a easy way to transform your car! Highly recommend and represent good value for money compared with alternative options.', 'Excellent customer service. Quick responses to queries. Highly recommended. Top banana']"
1609,1609,7.77478E+12,Enduroline ENTX7L-BS Advanced Motorcycle Battery 12V 7Ah,Enduroline,Car Batteries,Battery,2022-07-15T10:16:37+01:00,104,109,2450,FALSE,ENDUROLINE129,5,1152,0,"['Reasonably priced with decent warranty, happy customer', 'It came fully charged, and quick delivery, great value for money', 'Arrived within 48 hours, faster than i expected. Fitted them in without any issue', 'Brilliant battery for very little money.', 'Very helpful and perfect battery at a perfect price.', ""Thankfully it didn't leak, as the battery from ebay did"", ""It was dispatched quickly, thanks to ML's team"", 'It arrived within 24-hours of ordering and was charged and ready to go.', 'Very prompt and reasonably priced as usual', 'Works perfectly!!', 'Quick delivery good price', 'Value for money indeed', 'Recommend ML as always', 'Activated and working perfectly fine without issue. Good support team who helped me get it activated.', 'Look the part and very easy to fit.', ""Wouldn't bother getting other makes."", 'Exactly what the label states. Excellent goods.Â\xa0Thanks for the quick delivery.', 'I own two German cars and this is the only battery I use', 'Very easy to install. Fits perfectly. Havenéˆ¥æª› tested it yet on a dyno to see if there is mote power but there is deffinetely better cooling!!!', ""Excellent value for money. While I'm sure I could obtain a similar item for less money, the ease of purchasing and having it delivered at the price they ask is unbeatable."", 'Rank this type of battery highly.', 'Having used this product before for my car, I would use it again', ""the item was shipped quickly and i was kept informed of the sipping and delivery along the way. its a performance filter for track days not every day driving so i haven't checked it yet - but it was sturdy and of good quality and fit the spec of my car but have not used it yet.\r\nI will need to purchase the spray for it when i do decide to put it on a track one day as that will catch the particles after it has been driven hard and cleaned afterwards."", 'Hi item very good , the front camera hole was a little bit tight in the centre of the two grills , apart from that excellent', 'Very pleased.', 'Very well made gives a great upgrade to black plastic oem caps . Many thanks', 'A bit of added protection for the engine.', 'Excellent product received by ML Performance. Delivery was super fast and the company went above and beyond, i even received a personal note in my delivery ensuring to contact ML performance promptly if i had any issues with fitting etc. I will definitely be ordering from here again for all future parts.ðŸ‘\x8d\ud83c', 'great product battery temp now stable @105 degs', 'These are very nice engine mounts to use on a street car, the engine has less movement and there is hardly an increase of vibration in the cabin. I could see these being a pain to install but luckily I was dropping the subframe so it was a lot easier.']"
