,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
102,4596267515994,Evolve BMW E90 E92 E93 M3 Evolve-R ECU Remote Remap,Evolve,ECU Remap,2020-03-19T22:40:37+00:00,2441.00,,1000,False,EVEE9XM3CATPIPE-1
103,4596267515994,Evolve BMW E90 E92 E93 M3 Evolve-R ECU Remote Remap,Evolve,ECU Remap,2020-03-19T22:40:37+00:00,3000.00,,1000,False,EVEE9XM3CATPIPE-2
104,4596267515994,Evolve BMW E90 E92 E93 M3 Evolve-R ECU Remote Remap,Evolve,ECU Remap,2020-03-19T22:40:37+00:00,2441.00,,1000,False,EVEE9XM3CATPIPE-3
105,4596267515994,Evolve BMW E90 E92 E93 M3 Evolve-R ECU Remote Remap,Evolve,ECU Remap,2020-03-19T22:40:37+00:00,3000.00,,1000,False,EVEE9XM3CATPIPE-4
106,1623681073242,BMS BMW F90 F91 F92 F93 JB4 Tuning Box (M5 & M8),BMS,Tuning Box,2016-07-19T23:59:00+01:00,4246.00,,3000,False,BMS037
107,344897880095,"BMS Audi Volkswagen Seat 1.8T 2.0TSI JB1 STAGE 1 Group 1-6 (MK7 Golf, 8V A3, S1 & S3)",BMS,Tuning Box,2016-07-19T23:59:00+01:00,1607.00,1883.00,1000,False,VAG-JB1
108,9844569930,BMS BMW S63TU JB4 Tuning Box & BCM Module (inc. F10 M5 & F06/F12/F13 M6),BMS,Tuning Box Accessories,2016-11-29T00:22:00+00:00,3302.00,,2000,False,F-S63-JB4
109,8138044637405,CANchecked Toyota A90 A91 GR Supra MFD32 GEN 2 Display - LHD,CANchecked,Tuning Box,2023-07-27T08:22:27+01:00,2569.00,2595.00,6000,True,CANchecked-CC37024
110,7877368774877,"Bootmod3 OTS Maps Bundle For BMW S63TU F10 F12 F85 F86 (M5, M6, X5M & X6M)",Bootmod3,ECU Remap,2022-10-03T09:34:23+01:00,1029.00,1037.00,1000,True,BM3-S63TU-OTS
111,7877341905117,"Bootmod3 OTS Maps Bundle For BMW N20 N26 F Chassis (Inc. 125i, 328i, 420i & 528i)",Bootmod3,ECU Remap,2022-10-03T08:37:22+01:00,343.00,346.00,1000,True,BM3-N20N26-OTS
112,6961318199455,BMS Toyota GR Yaris JB4 Tuning Box (BETA),BMS,Tuning Box Accessories,2021-07-21T09:21:26+01:00,2604.00,2629.00,2000,True,BMS186
113,6632818278559,BMS Toyota A90 Supra JB4 Tuning Box,BMS,Tuning Box Accessories,2021-03-29T13:53:22+01:00,2252.00,,2000,False,BMS171
114,6148352147615,BMS BMW S58 G80 G82 JB4 Tuning Box (M3 Competition & M4 Competition),BMS,Tuning Box Accessories,2021-02-03T12:48:37+00:00,3774.00,,2000,False,BMS156
115,4677199757402,"Integrated Engineering IE Audi Volkswagen 2.0T TSI TFSI EA888 Gen 1/2 Performance ECU Remote Tune (MK6 GTI, Jetta, GLI, B6 Passat, 3C CC, 5N Tiguan, 8P A3 & 8U Q3)",Integrated Engineering,ECU Remap,2020-05-10T14:39:46+01:00,1958.00,2175.00,100,True,IESOVT11
116,4677199757402,"Integrated Engineering IE Audi Volkswagen 2.0T TSI TFSI EA888 Gen 1/2 Performance ECU Remote Tune (MK6 GTI, Jetta, GLI, B6 Passat, 3C CC, 5N Tiguan, 8P A3 & 8U Q3)",Integrated Engineering,ECU Remap,2020-05-10T14:39:46+01:00,2176.00,2418.00,100,True,IESOVT12
117,4677199757402,"Integrated Engineering IE Audi Volkswagen 2.0T TSI TFSI EA888 Gen 1/2 Performance ECU Remote Tune (MK6 GTI, Jetta, GLI, B6 Passat, 3C CC, 5N Tiguan, 8P A3 & 8U Q3)",Integrated Engineering,ECU Remap,2020-05-10T14:39:46+01:00,2830.00,3144.00,100,True,IESOVT13
118,4640953565274,Evolve BMW B48 G30 G31 530E 252HP ECU Remote Remap,Evolve,ECU Remap,2020-04-16T11:14:53+01:00,2232.00,,1000,False,EVOLVERG2X530E
119,4593904058458,"Bootmod3 Remap/Tuning License For BMW N63TU F01 F10 F12 F15 F16 FREE ENET CABLE (550i, 650i, 750i, X5 50i & X6 50i)",Bootmod3,ECU Remap,2020-03-17T23:16:27+00:00,4174.00,,1000,True,BM3-N63TU
120,1339092861018,Bluespark BMW B58 Pro Petrol Tuning Module F22 F23 M240i,Bluespark,Tuning Box,2016-07-19T23:59:00+01:00,826.00,870.00,1000,True,pt-8473
121,1339092861018,Bluespark BMW B58 Pro Petrol Tuning Module F22 F23 M240i,Bluespark,Tuning Box,2016-07-19T23:59:00+01:00,1062.00,1118.00,1000,True,pt-8473-BT
122,1338300727386,"BMS Kia Hyundai Turbo JB4 (Stinger, Genesis & Veloster N)",BMS,Tuning Box,2017-07-17T16:07:00+01:00,2499.00,,1000,False,KIA-JB4
