,Unnamed: 0,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
7144,7144,8135415136477,Bosch Eco 3 397 011 400 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:38+01:00,40.0,41.0,500,False,BOSCH-3397011400,0,0,0,
7145,7145,8135415070941,Bosch Eco 3 397 011 399 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:34+01:00,40.0,40.0,500,True,BOSCH-3397011399,0,0,0,
7146,7146,8135415038173,Bosch Eco 3 397 011 398 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:31+01:00,40.0,39.0,500,True,BOSCH-3397011398,0,0,0,
7147,7147,8135414776029,Bosch Eco 3 397 011 397 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:28+01:00,40.0,40.0,500,False,BOSCH-3397011397,0,0,0,
7148,7148,8135414513885,Bosch Eco 3 397 011 396 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:25+01:00,35.0,37.0,500,True,BOSCH-3397011396,0,0,0,
7149,7149,8135414153437,Bosch Eco 3 397 011 395 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:21+01:00,35.0,37.0,500,True,BOSCH-3397011395,0,0,0,
7150,7150,8135413858525,Bosch Eco 3 397 011 394 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:18+01:00,35.0,35.0,500,True,BOSCH-3397011394,0,0,0,
7151,7151,8135413498077,Bosch Eco 3 397 011 393 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:15+01:00,35.0,34.0,500,True,BOSCH-3397011393,0,0,0,
7152,7152,8135413235933,Bosch Eco 3 397 011 392 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:11+01:00,30.0,32.0,500,True,BOSCH-3397011392,0,0,0,
7153,7153,8135412908253,Bosch Eco 3 397 011 391 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:08+01:00,30.0,31.0,500,True,BOSCH-3397011391,0,0,0,
7154,7154,8135412547805,Bosch Eco 3 397 011 211 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:26:00+01:00,19.0,26.0,500,True,BOSCH-3397011211,0,0,0,
7155,7155,8135412515037,Bosch Eco 3 397 010 253 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:56+01:00,60.0,80.0,500,True,BOSCH-3397010253,0,0,0,
7156,7156,8135412449501,Bosch Eco 3 397 010 252 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:53+01:00,42.0,56.0,500,True,BOSCH-3397010252,0,0,0,
7157,7157,8135412416733,Bosch Eco 3 397 010 251 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:49+01:00,42.0,56.0,500,True,BOSCH-3397010251,0,0,0,
7158,7158,8135412121821,Bosch Eco 3 397 010 249 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:46+01:00,37.0,49.0,500,True,BOSCH-3397010249,0,0,0,
7159,7159,8135411794141,Bosch Eco 3 397 005 772 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:43+01:00,74.0,98.0,500,True,BOSCH-3397005772,0,0,0,
7160,7160,8135411368157,Bosch Eco 3 397 005 695 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:39+01:00,41.0,54.0,500,True,BOSCH-3397005695,0,0,0,
7161,7161,8135410974941,Bosch Eco 3 397 005 163 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:34+01:00,69.0,92.0,500,True,BOSCH-3397005163,0,0,0,
7162,7162,8135410548957,Bosch Eco 3 397 005 162 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:31+01:00,56.0,75.0,500,True,BOSCH-3397005162,0,0,0,
7163,7163,8135410254045,Bosch Eco 3 397 005 161 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:28+01:00,69.0,92.0,500,True,BOSCH-3397005161,0,0,0,
7164,7164,8135409991901,Bosch Eco 3 397 005 160 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:24+01:00,47.0,63.0,500,True,BOSCH-3397005160,0,0,0,
7165,7165,8135409926365,Bosch Eco 3 397 005 159 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:21+01:00,28.0,38.0,500,True,BOSCH-3397005159,0,0,0,
7166,7166,8135409860829,Bosch Eco 3 397 005 158 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:17+01:00,28.0,38.0,500,True,BOSCH-3397005158,0,0,0,
7167,7167,8135409762525,Bosch Eco 3 397 005 032 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:13+01:00,70.0,70.0,500,False,BOSCH-3397005032,0,0,0,
7168,7168,8135409696989,Bosch Eco 3 397 005 031 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:09+01:00,65.0,68.0,500,False,BOSCH-3397005031,0,0,0,
7169,7169,8135409631453,Bosch Eco 3 397 005 030 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:25:05+01:00,43.0,57.0,500,True,BOSCH-3397005030,0,0,0,
7170,7170,8135409533149,Bosch Eco 3 397 005 028 Wiper Blade for Peugeot 305,Bosch,Wiper Blade,2023-07-26T11:25:01+01:00,60.0,63.0,500,False,BOSCH-3397005028,0,0,0,
7171,7171,8135409500381,Bosch Eco 3 397 005 027 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:58+01:00,60.0,62.0,500,False,BOSCH-3397005027,0,0,0,
7172,7172,8135409467613,Bosch Eco 3 397 005 026 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:55+01:00,80.0,82.0,500,False,BOSCH-3397005026,0,0,0,
7173,7173,8135409402077,Bosch Eco 3 397 004 673 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:52+01:00,42.0,56.0,500,True,BOSCH-3397004673,0,0,0,
7174,7174,8135409336541,Bosch Eco 3 397 004 672 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:48+01:00,37.0,49.0,500,True,BOSCH-3397004672,0,0,0,
7175,7175,8135409172701,Bosch Eco 3 397 004 671 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:45+01:00,31.0,41.0,500,True,BOSCH-3397004671,0,0,0,
7176,7176,8135408845021,Bosch Eco 3 397 004 670 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:41+01:00,22.0,29.0,500,True,BOSCH-3397004670,0,0,0,
7177,7177,8135408550109,Bosch Eco 3 397 004 669 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:38+01:00,21.0,27.0,500,True,BOSCH-3397004669,0,0,0,
7178,7178,8135408156893,Bosch Eco 3 397 004 668 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:34+01:00,21.0,27.0,500,True,BOSCH-3397004668,0,0,0,
7179,7179,8135407730909,Bosch Eco 3 397 004 667 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:30+01:00,19.0,26.0,500,True,BOSCH-3397004667,0,0,0,
7180,7180,8135407435997,Bosch Eco 3 397 001 984 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:26+01:00,40.0,53.0,500,True,BOSCH-3397001984,0,0,0,
7181,7181,8135407042781,Bosch Eco 3 397 001 701 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:22+01:00,95.0,97.0,500,False,BOSCH-3397001701,0,0,0,
7182,7182,8135406911709,Bosch Eco 3 397 001 700 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:19+01:00,70.0,72.0,500,False,BOSCH-3397001700,0,0,0,
7183,7183,8135406846173,Bosch Eco 3 397 001 699 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:16+01:00,95.0,95.0,500,False,BOSCH-3397001699,0,0,0,
7184,7184,8135406813405,Bosch Eco 3 397 001 698 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:13+01:00,110.0,111.0,500,False,BOSCH-3397001698,0,0,0,
7185,7185,8135406715101,Bosch Eco 3 397 001 697 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:10+01:00,105.0,108.0,500,False,BOSCH-3397001697,0,0,0,
7186,7186,8135406682333,Bosch Eco 3 397 001 696 Wiper Blade for Honda Cr-V I (Rd),Bosch,Wiper Blade,2023-07-26T11:24:07+01:00,100.0,100.0,500,False,BOSCH-3397001696,0,0,0,
7187,7187,8135406649565,Bosch Aerotwin Retro 3 397 118 997 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:04+01:00,95.0,95.0,500,False,BOSCH-3397118997,0,0,0,
7188,7188,8135406584029,Bosch Aerotwin Retro 3 397 118 996 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:24:01+01:00,157.0,209.0,500,True,BOSCH-3397118996,0,0,0,
7189,7189,8135406551261,Bosch Aerotwin Retro 3 397 118 995 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:59+01:00,126.0,168.0,500,True,BOSCH-3397118995,0,0,0,
7190,7190,8135406518493,Bosch Aerotwin Retro 3 397 118 994 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:55+01:00,112.0,150.0,500,True,BOSCH-3397118994,0,0,0,
7191,7191,8135406485725,Bosch Aerotwin Retro 3 397 118 993 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:52+01:00,130.0,173.0,500,True,BOSCH-3397118993,0,0,0,
7192,7192,8135406354653,Bosch Aerotwin Retro 3 397 118 992 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:49+01:00,89.0,89.0,500,False,BOSCH-3397118992,0,0,0,
7193,7193,8135406321885,Bosch Aerotwin Retro 3 397 118 991 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:45+01:00,115.0,115.0,500,False,BOSCH-3397118991,0,0,0,
7194,7194,8135406256349,Bosch Aerotwin Retro 3 397 118 990 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:42+01:00,124.0,165.0,500,True,BOSCH-3397118990,0,0,0,
7195,7195,8135406190813,Bosch Aerotwin Retro 3 397 118 989 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:39+01:00,126.0,167.0,500,True,BOSCH-3397118989,0,0,0,
7196,7196,8135406158045,Bosch Aerotwin Retro 3 397 118 986 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:36+01:00,134.0,178.0,500,True,BOSCH-3397118986,0,0,0,
7197,7197,8135406125277,Bosch Aerotwin Retro 3 397 118 984 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:33+01:00,131.0,175.0,500,True,BOSCH-3397118984,0,0,0,
7198,7198,8135406059741,Bosch Aerotwin Retro 3 397 118 913 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:30+01:00,106.0,106.0,500,False,BOSCH-3397118913,0,0,0,
7199,7199,8135405961437,Bosch Aerotwin Retro 3 397 118 912 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:27+01:00,176.0,234.0,500,True,BOSCH-3397118912,0,0,0,
7200,7200,8135405928669,Bosch Aerotwin Retro 3 397 118 911 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:23+01:00,152.0,203.0,500,True,BOSCH-3397118911,0,0,0,
7201,7201,8135405895901,Bosch Aerotwin Retro 3 397 118 910 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:20+01:00,159.0,212.0,500,True,BOSCH-3397118910,0,0,0,
7202,7202,8135405863133,Bosch Aerotwin Retro 3 397 118 909 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:17+01:00,152.0,203.0,500,True,BOSCH-3397118909,0,0,0,
7203,7203,8135405764829,Bosch Aerotwin Retro 3 397 118 908 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:14+01:00,158.0,211.0,500,True,BOSCH-3397118908,0,0,0,
7204,7204,8135405699293,Bosch Aerotwin Retro 3 397 118 907 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:11+01:00,152.0,203.0,500,True,BOSCH-3397118907,0,0,0,
7205,7205,8135405666525,Bosch Aerotwin Retro 3 397 118 906 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:07+01:00,147.0,196.0,500,True,BOSCH-3397118906,0,0,0,
7206,7206,8135405600989,Bosch Aerotwin Retro 3 397 118 905 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:23:04+01:00,139.0,186.0,500,True,BOSCH-3397118905,0,0,0,
7207,7207,8135405502685,Bosch Aerotwin Retro 3 397 118 904 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:59+01:00,143.0,191.0,500,True,BOSCH-3397118904,0,0,0,
7208,7208,8135405469917,Bosch Aerotwin Retro 3 397 118 903 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:56+01:00,89.0,89.0,500,False,BOSCH-3397118903,0,0,0,
7209,7209,8135405404381,Bosch Aerotwin Retro 3 397 118 902 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:53+01:00,135.0,179.0,500,True,BOSCH-3397118902,0,0,0,
7210,7210,8135405371613,Bosch Aerotwin Retro 3 397 118 901 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:50+01:00,131.0,175.0,500,True,BOSCH-3397118901,0,0,0,
7211,7211,8135405338845,Bosch Aerotwin Retro 3 397 118 900 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:47+01:00,113.0,151.0,500,True,BOSCH-3397118900,0,0,0,
7212,7212,8135405273309,Bosch Aerotwin Retro 3 397 014 281 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:43+01:00,229.0,231.0,500,False,BOSCH-3397014281,0,0,0,
7213,7213,8135405240541,Bosch Aerotwin Retro 3 397 014 271 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:40+01:00,207.0,276.0,500,True,BOSCH-3397014271,0,0,0,
7214,7214,8135405207773,Bosch Aerotwin Retro 3 397 014 210 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:37+01:00,146.0,195.0,500,True,BOSCH-3397014210,0,0,0,
7215,7215,8135405175005,Bosch Aerotwin Retro 3 397 014 158 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:34+01:00,142.0,189.0,500,True,BOSCH-3397014158,0,0,0,
7216,7216,8135405142237,Bosch Aerotwin Retro 3 397 014 128 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:31+01:00,151.0,201.0,500,True,BOSCH-3397014128,0,0,0,
7217,7217,8135405043933,Bosch Aerotwin Retro 3 397 014 076 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:27+01:00,137.0,183.0,500,True,BOSCH-3397014076,0,0,0,
7218,7218,8135405011165,Bosch Aerotwin Retro 3 397 009 777 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:24+01:00,128.0,128.0,500,False,BOSCH-3397009777,0,0,0,
7219,7219,8135404978397,Bosch Aerotwin Retro 3 397 009 776 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:21+01:00,106.0,106.0,500,False,BOSCH-3397009776,0,0,0,
7220,7220,8135404945629,Bosch Aerotwin Retro 3 397 009 081 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:18+01:00,121.0,162.0,500,True,BOSCH-3397009081,0,0,0,
7221,7221,8135404847325,Bosch Aerotwin Retro 3 397 009 001 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:14+01:00,149.0,151.0,500,False,BOSCH-3397009001,0,0,0,
7222,7222,8135404749021,Bosch Aerotwin Retro 3 397 008 940 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:11+01:00,65.0,66.0,500,False,BOSCH-3397008940,0,0,0,
7223,7223,8135404454109,Bosch Aerotwin Retro 3 397 008 939 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:08+01:00,91.0,121.0,500,True,BOSCH-3397008939,0,0,0,
7224,7224,8135404159197,Bosch Aerotwin Retro 3 397 008 938 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:04+01:00,70.0,73.0,500,False,BOSCH-3397008938,0,0,0,
7225,7225,8135403798749,Bosch Aerotwin Retro 3 397 008 937 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:22:01+01:00,65.0,66.0,500,False,BOSCH-3397008937,0,0,0,
7226,7226,8135403503837,Bosch Aerotwin Retro 3 397 008 936 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:58+01:00,65.0,68.0,500,False,BOSCH-3397008936,0,0,0,
7227,7227,8135403208925,Bosch Aerotwin Retro 3 397 008 935 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:55+01:00,60.0,62.0,500,False,BOSCH-3397008935,0,0,0,
7228,7228,8135402881245,Bosch Aerotwin Retro 3 397 008 934 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:52+01:00,60.0,59.0,500,False,BOSCH-3397008934,0,0,0,
7229,7229,8135402619101,Bosch Aerotwin Retro 3 397 008 933 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:49+01:00,53.0,70.0,500,True,BOSCH-3397008933,0,0,0,
7230,7230,8135402389725,Bosch Aerotwin Retro 3 397 008 932 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:46+01:00,49.0,65.0,500,True,BOSCH-3397008932,0,0,0,
7231,7231,8135402356957,Bosch Aerotwin Retro 3 397 008 931 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:42+01:00,50.0,51.0,500,False,BOSCH-3397008931,0,0,0,
7232,7232,8135402291421,Bosch Aerotwin Retro 3 397 008 930 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:39+01:00,45.0,47.0,500,False,BOSCH-3397008930,0,0,0,
7233,7233,8135402225885,Bosch Aerotwin Retro 3 397 008 849 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:36+01:00,55.0,55.0,500,False,BOSCH-3397008849,0,0,0,
7234,7234,8135402160349,Bosch Aerotwin Retro 3 397 008 848 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:28+01:00,66.0,88.0,500,True,BOSCH-3397008848,0,0,0,
7235,7235,8135402127581,Bosch Aerotwin Retro 3 397 008 847 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:24+01:00,45.0,45.0,500,False,BOSCH-3397008847,0,0,0,
7236,7236,8135402094813,Bosch Aerotwin Retro 3 397 008 845 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:21+01:00,55.0,55.0,500,False,BOSCH-3397008845,0,0,0,
7237,7237,8135402029277,Bosch Aerotwin Retro 3 397 008 844 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:18+01:00,51.0,51.0,500,False,BOSCH-3397008844,0,0,0,
7238,7238,8135401996509,Bosch Aerotwin Retro 3 397 008 843 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:15+01:00,45.0,45.0,500,False,BOSCH-3397008843,0,0,0,
7239,7239,8135401963741,Bosch Aerotwin Retro 3 397 008 842 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:12+01:00,44.0,44.0,500,False,BOSCH-3397008842,0,0,0,
7240,7240,8135401898205,Bosch Aerotwin Retro 3 397 008 841 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:09+01:00,38.0,38.0,500,False,BOSCH-3397008841,0,0,0,
7241,7241,8135401865437,Bosch Aerotwin Retro 3 397 008 840 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:21:06+01:00,75.0,75.0,500,False,BOSCH-3397008840,0,0,0,
7242,7242,8135401079005,Bosch Aerotwin Retro 3 397 007 995 Wiper Blade for Chevrolet Cruze,Bosch,Wiper Blade,2023-07-26T11:20:24+01:00,132.0,176.0,500,True,BOSCH-3397007995,0,0,0,
7243,7243,8135400751325,Bosch Aerotwin Retro 3 397 007 706 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:20:21+01:00,170.0,226.0,500,True,BOSCH-3397007706,0,0,0,
7244,7244,8135399997661,Bosch Aerotwin Retro 3 397 007 589 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:20:14+01:00,138.0,184.0,500,True,BOSCH-3397007589,0,0,0,
7245,7245,8135399637213,Bosch Aerotwin Retro 3 397 007 584 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:20:11+01:00,171.0,228.0,500,True,BOSCH-3397007584,0,0,0,
7246,7246,8135399375069,Bosch Aerotwin Retro 3 397 007 570 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:20:08+01:00,120.0,123.0,500,False,BOSCH-3397007570,0,0,0,
7247,7247,8135398654173,Bosch Aerotwin Retro 3 397 007 504 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:49+01:00,124.0,165.0,500,True,BOSCH-3397007504,0,0,0,
7248,7248,8135398621405,Bosch Aerotwin Retro 3 397 007 047 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:45+01:00,88.0,88.0,500,False,BOSCH-3397007047,0,0,0,
7249,7249,8135398523101,Bosch Aerotwin Retro 3 397 006 803 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:41+01:00,96.0,128.0,500,True,BOSCH-3397006803,0,0,0,
7250,7250,8135398490333,Bosch Aerotwin Rear 3 397 016 130 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:38+01:00,42.0,42.0,500,False,BOSCH-3397016130,0,0,0,
7251,7251,8135398424797,Bosch Aerotwin Rear 3 397 016 087 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:34+01:00,28.0,28.0,500,False,BOSCH-3397016087,0,0,0,
7252,7252,8135398359261,Bosch Aerotwin Rear 3 397 016 086 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:31+01:00,37.0,37.0,500,False,BOSCH-3397016086,0,0,0,
7253,7253,8135398195421,Bosch Aerotwin Rear 3 397 013 743 Wiper Blade for Ford Mondeo,Bosch,Wiper Blade,2023-07-26T11:19:27+01:00,48.0,48.0,500,False,BOSCH-3397013743,0,0,0,
7254,7254,8135398162653,Bosch Aerotwin Rear 3 397 013 742 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:24+01:00,45.0,45.0,500,False,BOSCH-3397013742,0,0,0,
7255,7255,8135398064349,Bosch Aerotwin Rear 3 397 013 741 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:20+01:00,33.0,33.0,500,False,BOSCH-3397013741,0,0,0,
7256,7256,8135397998813,Bosch Aerotwin Rear 3 397 013 049 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:16+01:00,38.0,38.0,500,False,BOSCH-3397013049,0,0,0,
7257,7257,8135397703901,Bosch Aerotwin Rear 3 397 013 048 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:19:13+01:00,40.0,40.0,500,False,BOSCH-3397013048,0,0,0,
7258,7258,8135396131037,Bosch Aerotwin Rear 3 397 008 995 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:18:58+01:00,80.0,83.0,500,False,BOSCH-3397008995,0,0,0,
7259,7259,8135395147997,Bosch Aerotwin Rear 3 397 008 055 Wiper Blade for Ford Mondeo Mk4 Hatchback (Ba7),Bosch,Wiper Blade,2023-07-26T11:18:33+01:00,95.0,96.0,500,False,BOSCH-3397008055,0,0,0,
7260,7260,8135394394333,Bosch Aerotwin Multi-Clip 3 397 014 123 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:45+01:00,149.0,199.0,500,True,BOSCH-3397014123,0,0,0,
7261,7261,8135394328797,Bosch Aerotwin Multi-Clip 3 397 014 122 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:42+01:00,170.0,226.0,500,True,BOSCH-3397014122,0,0,0,
7262,7262,8135394263261,Bosch Aerotwin Multi-Clip 3 397 008 929 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:38+01:00,135.0,137.0,500,False,BOSCH-3397008929,0,0,0,
7263,7263,8135394230493,Bosch Aerotwin Multi-Clip 3 397 008 927 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:35+01:00,159.0,160.0,500,False,BOSCH-3397008927,0,0,0,
7264,7264,8135394164957,Bosch Aerotwin Multi-Clip 3 397 008 795 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:31+01:00,65.0,64.0,500,False,BOSCH-3397008795,0,0,0,
7265,7265,8135394099421,Bosch Aerotwin Multi-Clip 3 397 008 794 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:27+01:00,65.0,68.0,500,False,BOSCH-3397008794,0,0,0,
7266,7266,8135394001117,Bosch Aerotwin Multi-Clip 3 397 008 588 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:24+01:00,159.0,160.0,500,False,BOSCH-3397008588,0,0,0,
7267,7267,8135393968349,Bosch Aerotwin Multi-Clip 3 397 008 585 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:21+01:00,164.0,167.0,500,False,BOSCH-3397008585,0,0,0,
7268,7268,8135393837277,Bosch Aerotwin Multi-Clip 3 397 008 584 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:18+01:00,85.0,87.0,500,False,BOSCH-3397008584,0,0,0,
7269,7269,8135393476829,Bosch Aerotwin Multi-Clip 3 397 008 583 Wiper Blade for BMW 1 Hatchback (F20),Bosch,Wiper Blade,2023-07-26T11:17:14+01:00,115.0,115.0,500,False,BOSCH-3397008583,0,0,0,
7270,7270,8135393083613,Bosch Aerotwin Multi-Clip 3 397 008 582 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:17:10+01:00,85.0,86.0,500,False,BOSCH-3397008582,0,0,0,
7271,7271,8135392657629,Bosch Aerotwin Multi-Clip 3 397 008 581 Wiper Blade for Hyundai Genesis I Saloon (Bh),Bosch,Wiper Blade,2023-07-26T11:17:06+01:00,90.0,93.0,500,False,BOSCH-3397008581,0,0,0,
7272,7272,8135392329949,Bosch Aerotwin Multi-Clip 3 397 008 580 Wiper Blade for Renault Koleos I (Hy),Bosch,Wiper Blade,2023-07-26T11:17:03+01:00,90.0,93.0,500,False,BOSCH-3397008580,0,0,0,
7273,7273,8135391936733,Bosch Aerotwin Multi-Clip 3 397 008 579 Wiper Blade for BMW 1 Hatchback (F20),Bosch,Wiper Blade,2023-07-26T11:16:59+01:00,95.0,97.0,500,False,BOSCH-3397008579,0,0,0,
7274,7274,8135391379677,Bosch Aerotwin Multi-Clip 3 397 008 577 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:52+01:00,90.0,93.0,500,False,BOSCH-3397008577,0,0,0,
7275,7275,8135391248605,Bosch Aerotwin Multi-Clip 3 397 008 576 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:49+01:00,55.0,57.0,500,False,BOSCH-3397008576,0,0,0,
7276,7276,8135391215837,Bosch Aerotwin Multi-Clip 3 397 008 574 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:45+01:00,125.0,126.0,500,False,BOSCH-3397008574,0,0,0,
7277,7277,8135391183069,Bosch Aerotwin Multi-Clip 3 397 008 571 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:42+01:00,135.0,136.0,500,False,BOSCH-3397008571,0,0,0,
7278,7278,8135391084765,Bosch Aerotwin Multi-Clip 3 397 008 570 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:39+01:00,95.0,94.0,500,False,BOSCH-3397008570,0,0,0,
7279,7279,8135390757085,Bosch Aerotwin Multi-Clip 3 397 008 569 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:35+01:00,105.0,106.0,500,False,BOSCH-3397008569,0,0,0,
7280,7280,8135390396637,Bosch Aerotwin Multi-Clip 3 397 008 568 Wiper Blade,Bosch,Wiper Blade,2023-07-26T11:16:32+01:00,90.0,90.0,500,False,BOSCH-3397008568,0,0,0,
