,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
586,8020746731741,Turbosmart TS-0203-3010 BOV Kompact 34mm Plumb Back Fitting,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:17+00:00,108.00,108.00,2000,True,TURBOSMART-TS-0203-3010
587,8020746666205,Turbosmart TS-0203-3008 BOV Kompact 20mm Plumb Back Fitting,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:11+00:00,108.00,108.00,2000,True,TURBOSMART-TS-0203-3008
588,8020746567901,Turbosmart TS-0203-3007 BOV Kompact 34mm Inlet Fitting,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:08+00:00,108.00,108.00,2000,True,TURBOSMART-TS-0203-3007
589,8020746698973,Turbosmart TS-0203-3009 BOV Kompact 25mm Plumb Back Fitting,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:14+00:00,108.00,108.00,2000,True,TURBOSMART-TS-0203-3009
590,8020746469597,Turbosmart TS-0203-3006 BOV Kompact 25mm Inlet Fitting,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:04+00:00,108.00,108.00,2000,True,TURBOSMART-TS-0203-3006
591,8020746371293,Turbosmart TS-0203-3004 BOV Kompact Trumpet Replacement,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:57+00:00,137.00,137.00,2000,True,TURBOSMART-TS-0203-3004
592,8020746338525,Turbosmart TS-0203-3003 BOV Kompact Plumb Back Spring-Green,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:54+00:00,96.00,96.00,2000,True,TURBOSMART-TS-0203-3003
593,8020746305757,Turbosmart TS-0203-3002 BOV Kompact Dual Port Spring-Pink,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:50+00:00,96.00,96.00,2000,True,TURBOSMART-TS-0203-3002
594,8020746174685,Turbosmart TS-0203-1308 BOV Kompact Supersonic Renault Megane RS250,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:39+00:00,907.00,907.00,2000,True,TURBOSMART-TS-0203-1308
595,8020746141917,Turbosmart TS-0203-1290 BOV Kompact HKS Plumb Back,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:36+00:00,757.00,757.00,2000,True,TURBOSMART-TS-0203-1290
596,8020746240221,Turbosmart TS-0203-3001 BOV Kompact Soft Spring-Blue,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:46+00:00,96.00,96.00,2000,True,TURBOSMART-TS-0203-3001
597,8020746207453,Turbosmart TS-0203-2067 BOV Ford Mustang 2.3L Ecoboost Plug & MAP Adapter,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:43+00:00,352.00,352.00,2000,True,TURBOSMART-TS-0203-2067
598,8020746043613,Turbosmart TS-0203-1271 BOV Kompact Plumb Back - Suzuki Swift,Turbosmart,Chargepipe & Valves,2023-03-02T02:17:30+00:00,787.00,787.00,2000,True,TURBOSMART-TS-0203-1271
