,Unnamed: 0.1,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
2441,2441,2441,8.13709E+12,Stark Skwib-0940280 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:27:15+01:00,13,,500,FALSE,STARK-SKWIB0940280,0,0,0,[]
2442,2442,2442,8.13709E+12,Stark Skwib-0940279 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:27:11+01:00,91,,500,FALSE,STARK-SKWIB0940279,0,0,0,[]
2443,2443,2443,8.13709E+12,Stark Skwib-0940278 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:27:08+01:00,101,,500,FALSE,STARK-SKWIB0940278,0,0,0,[]
2444,2444,2444,8.13709E+12,Stark Skwib-0940276 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:27:04+01:00,36,,500,FALSE,STARK-SKWIB0940276,0,0,0,[]
2445,2445,2445,8.13709E+12,Stark Skwib-0940272 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:27:01+01:00,50,,500,FALSE,STARK-SKWIB0940272,0,0,0,[]
2446,2446,2446,8.13709E+12,Stark Skwib-0940270 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:57+01:00,136,,500,FALSE,STARK-SKWIB0940270,0,0,0,[]
2447,2447,2447,8.13709E+12,Stark Skwib-0940269 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:53+01:00,61,,0,FALSE,STARK-SKWIB0940269,0,0,0,[]
2448,2448,2448,8.13709E+12,Stark Skwib-0940268 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:50+01:00,50,,0,FALSE,STARK-SKWIB0940268,0,0,0,[]
2449,2449,2449,8.13709E+12,Stark Skwib-0940265 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:46+01:00,102,,500,FALSE,STARK-SKWIB0940265,0,0,0,[]
2450,2450,2450,8.13709E+12,Stark Skwib-0940264 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:42+01:00,98,,500,FALSE,STARK-SKWIB0940264,0,0,0,[]
2451,2451,2451,8.13709E+12,Stark Skwib-0940262 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:39+01:00,59,,500,FALSE,STARK-SKWIB0940262,0,0,0,[]
2452,2452,2452,8.13709E+12,Stark Skwib-0940259 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:36+01:00,111,,500,FALSE,STARK-SKWIB0940259,0,0,0,[]
2453,2453,2453,8.13709E+12,Stark Skwib-0940256 Wiper Blade For Ford Fiesta,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:33+01:00,40,,500,FALSE,STARK-SKWIB0940256,0,0,0,[]
2454,2454,2454,8.13709E+12,Stark Skwib-0940133 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:30+01:00,105,,500,FALSE,STARK-SKWIB0940133,0,0,0,[]
2455,2455,2455,8.13709E+12,Stark Skwib-0940131 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:27+01:00,37,,500,FALSE,STARK-SKWIB0940131,0,0,0,[]
2456,2456,2456,8.13709E+12,Stark Skwib-0940130 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:24+01:00,59,,500,FALSE,STARK-SKWIB0940130,0,0,0,[]
2457,2457,2457,8.13709E+12,Stark Skwib-0940129 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:20+01:00,44,,500,FALSE,STARK-SKWIB0940129,0,0,0,[]
2458,2458,2458,8.13709E+12,Stark Skwib-0940128 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:16+01:00,100,,500,FALSE,STARK-SKWIB0940128,0,0,0,[]
2459,2459,2459,8.13709E+12,Stark Skwib-0940127 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:13+01:00,111,,500,FALSE,STARK-SKWIB0940127,0,0,0,[]
2460,2460,2460,8.13709E+12,Stark Skwib-0940126 Wiper Blade For Smart Fortwo,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:09+01:00,87,,500,FALSE,STARK-SKWIB0940126,0,0,0,[]
2461,2461,2461,8.13709E+12,Stark Skwib-0940125 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:05+01:00,104,,500,FALSE,STARK-SKWIB0940125,0,0,0,[]
2462,2462,2462,8.13709E+12,Stark Skwib-0940124 Wiper Blade For Chevrolet Cruze,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:26:02+01:00,28,,500,FALSE,STARK-SKWIB0940124,0,0,0,[]
2463,2463,2463,8.13709E+12,Stark Skwib-0940123 Wiper Blade For Skoda Fabia,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:58+01:00,53,,500,FALSE,STARK-SKWIB0940123,0,0,0,[]
2464,2464,2464,8.13709E+12,Stark Skwib-0940122 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:55+01:00,10,,500,FALSE,STARK-SKWIB0940122,0,0,0,[]
2465,2465,2465,8.13709E+12,Stark Skwib-0940121 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:51+01:00,86,,500,FALSE,STARK-SKWIB0940121,,,,[]
2466,2466,2466,8.13709E+12,Stark Skwib-0940120 Wiper Blade For Seat Leon Ii Hatchback (1P1),STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:47+01:00,91,,500,FALSE,STARK-SKWIB0940120,0,0,0,[]
2467,2467,2467,8.13709E+12,Stark Skwib-0940118 Wiper Blade For Audi A2 (8Z0),STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:44+01:00,27,,500,FALSE,STARK-SKWIB0940118,0,0,0,[]
2468,2468,2468,8.13709E+12,Stark Skwib-0940117 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:40+01:00,64,,500,FALSE,STARK-SKWIB0940117,0,0,0,[]
2469,2469,2469,8.13709E+12,Stark Skwib-0940116 Wiper Blade For Renault Espace Iv (Jk),STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:36+01:00,107,,500,FALSE,STARK-SKWIB0940116,0,0,0,[]
2470,2470,2470,8.13709E+12,Stark Skwib-0940115 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:32+01:00,40,,500,FALSE,STARK-SKWIB0940115,0,0,0,[]
2471,2471,2471,8.13709E+12,Stark Skwib-0940114 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:29+01:00,51,,500,FALSE,STARK-SKWIB0940114,0,0,0,[]
2472,2472,2472,8.13709E+12,Stark Skwib-0940113 Wiper Blade For Audi A6,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:25+01:00,15,,500,FALSE,STARK-SKWIB0940113,0,0,0,[]
2473,2473,2473,8.13709E+12,Stark Skwib-0940112 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-27T01:25:21+01:00,29,,206,FALSE,STARK-SKWIB0940112,0,0,0,[]
2474,2474,2474,8.1362E+12,Ridex 298W17145 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:53+01:00,74,,500,FALSE,RIDEX-298W17145,0,0,0,[]
2475,2475,2475,8.1362E+12,Ridex 298W17142 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:49+01:00,98,,500,FALSE,RIDEX-298W17142,0,0,0,[]
2476,2476,2476,8.1362E+12,Ridex 298W17139 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:45+01:00,75,,500,FALSE,RIDEX-298W17139,0,0,0,[]
2477,2477,2477,8.1362E+12,Ridex 298W17138 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:38+01:00,69,,500,FALSE,RIDEX-298W17138,0,0,0,[]
2478,2478,2478,8.1362E+12,Ridex 298W17132 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:34+01:00,73,,500,FALSE,RIDEX-298W17132,0,0,0,[]
2479,2479,2479,8.1362E+12,Ridex 298W17126 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:31+01:00,88,,500,FALSE,RIDEX-298W17126,0,0,0,[]
2480,2480,2480,8.1362E+12,Ridex 298W17118 Wiper Blade For Nissan Qashqai,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:23+01:00,165,,500,FALSE,RIDEX-298W17118,0,0,0,[]
2481,2481,2481,8.1362E+12,Ridex 298W17117 Wiper Blade For VW Golf,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:19+01:00,126,,500,FALSE,RIDEX-298W17117,0,0,0,[]
2482,2482,2482,8.1362E+12,Ridex 298W17116 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:15+01:00,136,,500,FALSE,RIDEX-298W17116,0,0,0,[]
2483,2483,2483,8.1362E+12,Ridex 298W17115 Wiper Blade For VW Polo Iv Hatchback (9N),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:12+01:00,102,,500,FALSE,RIDEX-298W17115,0,0,0,[]
2484,2484,2484,8.1362E+12,Ridex 298W17114 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:08+01:00,146,,500,FALSE,RIDEX-298W17114,0,0,0,[]
2485,2485,2485,8.1362E+12,Ridex 298W17113 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:05+01:00,105,,500,FALSE,RIDEX-298W17113,0,0,0,[]
2486,2486,2486,8.1362E+12,Ridex 298W17112 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:39:01+01:00,101,,500,FALSE,RIDEX-298W17112,0,0,0,[]
2487,2487,2487,8.1362E+12,Ridex 298W17111 Wiper Blade For Skoda Octavia,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:58+01:00,95,,500,FALSE,RIDEX-298W17111,0,0,0,[]
2488,2488,2488,8.1362E+12,"Ridex 298W17110 Wiper Blade For VW Touran I (1T1, 1T2)",Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:56+01:00,106,,500,FALSE,RIDEX-298W17110,0,0,0,[]
2489,2489,2489,8.1362E+12,Ridex 298W17109 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:53+01:00,77,,500,FALSE,RIDEX-298W17109,0,0,0,[]
2490,2490,2490,8.1362E+12,Ridex 298W17108 Wiper Blade For VW Polo Iv Hatchback (9N),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:50+01:00,132,,500,FALSE,RIDEX-298W17108,0,0,0,[]
2491,2491,2491,8.1362E+12,Ridex 298W17107 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:46+01:00,103,,500,FALSE,RIDEX-298W17107,0,0,0,[]
2492,2492,2492,8.1362E+12,Ridex 298W17106 Wiper Blade For Hyundai I30,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:42+01:00,146,,500,FALSE,RIDEX-298W17106,0,0,0,[]
2493,2493,2493,8.1362E+12,Ridex 298W17104 Wiper Blade For Audi A6,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:38+01:00,114,,500,FALSE,RIDEX-298W17104,0,0,0,[]
2494,2494,2494,8.1362E+12,Ridex 298W17102 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:35+01:00,148,,500,FALSE,RIDEX-298W17102,0,0,0,[]
2495,2495,2495,8.1362E+12,Ridex 298W17101 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:31+01:00,144,,500,FALSE,RIDEX-298W17101,0,0,0,[]
2496,2496,2496,8.1362E+12,Ridex 298W17100 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:28+01:00,89,,500,FALSE,RIDEX-298W17100,0,0,0,[]
2497,2497,2497,8.1362E+12,Ridex 298W17099 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:25+01:00,106,,500,FALSE,RIDEX-298W17099,0,0,0,[]
2498,2498,2498,8.13619E+12,Ridex 298W17098 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:21+01:00,142,,500,FALSE,RIDEX-298W17098,0,0,0,[]
2499,2499,2499,8.13619E+12,Ridex 298W17096 Wiper Blade For VW Passat,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:18+01:00,115,,500,FALSE,RIDEX-298W17096,0,0,0,[]
2500,2500,2500,8.13619E+12,Ridex 298W17093 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:14+01:00,18,,500,FALSE,RIDEX-298W17093,0,0,0,[]
2501,2501,2501,8.13619E+12,Ridex 298W17087 Wiper Blade For VW Passat,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:10+01:00,136,,500,FALSE,RIDEX-298W17087,0,0,0,[]
2502,2502,2502,8.13619E+12,Ridex 298W17086 Wiper Blade For Ford Focus,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:07+01:00,137,,500,FALSE,RIDEX-298W17086,0,0,0,[]
2503,2503,2503,8.13619E+12,Ridex 298W17084 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:03+01:00,91,,500,FALSE,RIDEX-298W17084,0,0,0,[]
2504,2504,2504,8.13619E+12,Ridex 298W17082 Wiper Blade Suitable For Mercedes-Benz A-Class (W176),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:38:00+01:00,155,,500,FALSE,RIDEX-298W17082,0,0,0,[]
2505,2505,2505,8.13619E+12,Ridex 298W17081 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:51+01:00,110,,500,FALSE,RIDEX-298W17081,0,0,0,[]
2506,2506,2506,8.13619E+12,Ridex 298W17080 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:47+01:00,157,,500,FALSE,RIDEX-298W17080,0,0,0,[]
2507,2507,2507,8.13619E+12,Ridex 298W17074 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:43+01:00,170,,500,FALSE,RIDEX-298W17074,0,0,0,[]
2508,2508,2508,8.13619E+12,Ridex 298W17073 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:39+01:00,101,,500,FALSE,RIDEX-298W17073,0,0,0,[]
2509,2509,2509,8.13619E+12,"Ridex 298W17072 Wiper Blade For VW Lupo / Lupo 3L (6X1, 6E1)",Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:35+01:00,109,,500,FALSE,RIDEX-298W17072,0,0,0,[]
2510,2510,2510,8.13619E+12,Ridex 298W17070 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:32+01:00,101,,500,FALSE,RIDEX-298W17070,0,0,0,[]
2511,2511,2511,8.13619E+12,Ridex 298W17065 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:28+01:00,128,,500,FALSE,RIDEX-298W17065,0,0,0,[]
2512,2512,2512,8.13619E+12,Ridex 298W17064 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:24+01:00,136,,500,FALSE,RIDEX-298W17064,0,0,0,[]
2513,2513,2513,8.13619E+12,Ridex 298W17063 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:20+01:00,135,,500,FALSE,RIDEX-298W17063,0,0,0,[]
2514,2514,2514,8.13619E+12,Ridex 298W17062 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:16+01:00,126,,500,FALSE,RIDEX-298W17062,0,0,0,[]
2515,2515,2515,8.13619E+12,Ridex 298W17059 Wiper Blade For Audi A6,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:12+01:00,135,,500,FALSE,RIDEX-298W17059,0,0,0,[]
2516,2516,2516,8.13619E+12,Ridex 298W17057 Wiper Blade For BMW X1 (F48),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:07+01:00,134,,500,FALSE,RIDEX-298W17057,0,0,0,[]
2517,2517,2517,8.13619E+12,Ridex 298W17055 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:03+01:00,135,,500,FALSE,RIDEX-298W17055,0,0,0,[]
2518,2518,2518,8.13619E+12,Ridex 298W17054 Wiper Blade For BMW 1 Series,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:37:00+01:00,156,,500,FALSE,RIDEX-298W17054,0,0,0,[]
2519,2519,2519,8.13619E+12,Ridex 298W17052 Wiper Blade For Ford Fiesta,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:56+01:00,105,,500,FALSE,RIDEX-298W17052,0,0,0,[]
2520,2520,2520,8.13619E+12,Ridex 298W17051 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:52+01:00,135,,500,FALSE,RIDEX-298W17051,0,0,0,[]
2521,2521,2521,8.13619E+12,Ridex 298W17050 Wiper Blade For Smart Fortwo Ii Coupe (451),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:49+01:00,138,,500,FALSE,RIDEX-298W17050,0,0,0,[]
2522,2522,2522,8.13619E+12,"Ridex 298W17049 Wiper Blade For Suzuki Grand Vitara Ii Off-Road (Jt, Te, Td)",Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:44+01:00,123,,500,FALSE,RIDEX-298W17049,0,0,0,[]
2523,2523,2523,8.13619E+12,Ridex 298W17048 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:40+01:00,104,,500,FALSE,RIDEX-298W17048,0,0,0,[]
2524,2524,2524,8.13619E+12,Ridex 298W17047 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:36+01:00,121,,500,FALSE,RIDEX-298W17047,0,0,0,[]
2525,2525,2525,8.13619E+12,Ridex 298W17046 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:32+01:00,123,,500,FALSE,RIDEX-298W17046,0,0,0,[]
2526,2526,2526,8.13619E+12,Ridex 298W17042 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:27+01:00,121,,500,FALSE,RIDEX-298W17042,0,0,0,[]
2527,2527,2527,8.13619E+12,Ridex 298W17041 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:18+01:00,137,,500,FALSE,RIDEX-298W17041,0,0,0,[]
2528,2528,2528,8.13619E+12,Ridex 298W17040 Wiper Blade For VW Tiguan I (5N),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:15+01:00,125,,500,FALSE,RIDEX-298W17040,0,0,0,[]
2529,2529,2529,8.13619E+12,Ridex 298W17039 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:12+01:00,117,,500,FALSE,RIDEX-298W17039,0,0,0,[]
2530,2530,2530,8.13619E+12,Ridex 298W17038 Wiper Blade For Audi A4,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:08+01:00,124,,500,FALSE,RIDEX-298W17038,0,0,0,[]
2531,2531,2531,8.13619E+12,Ridex 298W17036 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:04+01:00,103,,500,FALSE,RIDEX-298W17036,0,0,0,[]
2532,2532,2532,8.13619E+12,Ridex 298W17033 Wiper Blade For Audi A6,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:36:01+01:00,122,,500,FALSE,RIDEX-298W17033,0,0,0,[]
2533,2533,2533,8.13619E+12,Ridex 298W17032 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:58+01:00,104,,500,FALSE,RIDEX-298W17032,0,0,0,[]
2534,2534,2534,8.13619E+12,Ridex 298W17031 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:54+01:00,124,,500,FALSE,RIDEX-298W17031,0,0,0,[]
2535,2535,2535,8.13619E+12,Ridex 298W17030 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:51+01:00,103,,500,FALSE,RIDEX-298W17030,0,0,0,[]
2536,2536,2536,8.13619E+12,Ridex 298W17019 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:48+01:00,37,,73,FALSE,RIDEX-298W17019,0,0,0,[]
2537,2537,2537,8.13619E+12,Ridex 298W17004 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:45+01:00,66,,200,FALSE,RIDEX-298W17004,0,0,0,[]
2538,2538,2538,8.13619E+12,Ridex 298W16975 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:41+01:00,114,,500,FALSE,RIDEX-298W16975,0,0,0,[]
2539,2539,2539,8.13619E+12,Ridex 298W16969 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:37+01:00,77,,0,FALSE,RIDEX-298W16969,0,0,0,[]
2540,2540,2540,8.13619E+12,Ridex 298W16952 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:34+01:00,126,,500,FALSE,RIDEX-298W16952,0,0,0,[]
2541,2541,2541,8.13619E+12,Ridex 298W16948 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:30+01:00,102,,142,FALSE,RIDEX-298W16948,0,0,0,[]
2542,2542,2542,8.13619E+12,Ridex 298W16947 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:27+01:00,32,,62,FALSE,RIDEX-298W16947,0,0,0,[]
2543,2543,2543,8.13619E+12,Ridex 298W16945 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:24+01:00,46,,500,FALSE,RIDEX-298W16945,0,0,0,[]
2544,2544,2544,8.13619E+12,Ridex 298W16939 Wiper Blade For Citro?? Xsara Picasso (N68),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:21+01:00,91,,500,FALSE,RIDEX-298W16939,0,0,0,[]
2545,2545,2545,8.13619E+12,Ridex 298W16934 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:17+01:00,81,,107,FALSE,RIDEX-298W16934,0,0,0,[]
2546,2546,2546,8.13618E+12,Ridex 298W16930 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:14+01:00,52,,120,FALSE,RIDEX-298W16930,0,0,0,[]
2547,2547,2547,8.13618E+12,Ridex 298W16926 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:10+01:00,116,,248,FALSE,RIDEX-298W16926,0,0,0,[]
2548,2548,2548,8.13618E+12,Ridex 298W0536 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:07+01:00,157,,500,FALSE,RIDEX-298W0536,0,0,0,[]
2549,2549,2549,8.13618E+12,Ridex 298W0533 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:03+01:00,91,,260,FALSE,RIDEX-298W0533,0,0,0,[]
2550,2550,2550,8.13618E+12,Ridex 298W0527 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:35:00+01:00,46,,111,FALSE,RIDEX-298W0527,0,0,0,[]
2551,2551,2551,8.13618E+12,Ridex 298W0521 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:57+01:00,49,,500,FALSE,RIDEX-298W0521,0,0,0,[]
2552,2552,2552,8.13618E+12,Ridex 298W0508 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:53+01:00,108,,500,FALSE,RIDEX-298W0508,0,0,0,[]
2553,2553,2553,8.13618E+12,Ridex 298W0504 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:48+01:00,37,,500,FALSE,RIDEX-298W0504,0,0,0,[]
2554,2554,2554,8.13618E+12,Ridex 298W0503 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:45+01:00,73,,500,FALSE,RIDEX-298W0503,0,0,0,[]
2555,2555,2555,8.13618E+12,Ridex 298W0502 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:41+01:00,52,,500,FALSE,RIDEX-298W0502,0,0,0,[]
2556,2556,2556,8.13618E+12,Ridex 298W0500 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:38+01:00,115,,340,FALSE,RIDEX-298W0500,0,0,0,[]
2557,2557,2557,8.13618E+12,Ridex 298W0495 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:35+01:00,114,,500,FALSE,RIDEX-298W0495,0,0,0,[]
2558,2558,2558,8.13618E+12,Ridex 298W0494 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:31+01:00,27,,500,FALSE,RIDEX-298W0494,0,0,0,[]
2559,2559,2559,8.13618E+12,Ridex 298W0491 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:28+01:00,92,,270,FALSE,RIDEX-298W0491,0,0,0,[]
2560,2560,2560,8.13618E+12,Ridex 298W0490 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:24+01:00,50,,500,FALSE,RIDEX-298W0490,0,0,0,[]
2561,2561,2561,8.13618E+12,Ridex 298W0488 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:21+01:00,41,,500,FALSE,RIDEX-298W0488,0,0,0,[]
2562,2562,2562,8.13618E+12,Ridex 298W0484 Wiper Blade For Kia Picanto I (Sa),Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:17+01:00,60,,500,FALSE,RIDEX-298W0484,0,0,0,[]
2563,2563,2563,8.13618E+12,Ridex 298W0482 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:14+01:00,98,,275,FALSE,RIDEX-298W0482,0,0,0,[]
2564,2564,2564,8.13618E+12,Ridex 298W0480 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:11+01:00,50,,500,FALSE,RIDEX-298W0480,0,0,0,[]
2565,2565,2565,8.13618E+12,Ridex 298W0477 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:07+01:00,45,,0,FALSE,RIDEX-298W0477,0,0,0,[]
2566,2566,2566,8.13618E+12,Ridex 298W0473 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:04+01:00,35,,500,FALSE,RIDEX-298W0473,0,0,0,[]
2567,2567,2567,8.13618E+12,Ridex 298W0466 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:34:01+01:00,135,,500,FALSE,RIDEX-298W0466,0,0,0,[]
2568,2568,2568,8.13618E+12,Ridex 298W0465 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:33:57+01:00,27,,500,FALSE,RIDEX-298W0465,0,0,0,[]
2569,2569,2569,8.13618E+12,Ridex 298W0461 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:33:53+01:00,36,,500,FALSE,RIDEX-298W0461,0,0,0,[]
2570,2570,2570,8.13618E+12,Ridex 298W0459 Wiper Blade,Ridex,Wiper Blades,Wiper Blade,2023-07-26T16:33:50+01:00,114,,500,FALSE,RIDEX-298W0459,0,0,0,[]
